OBJECTID,StopCountAug19,StopCountSep20,TARGET_FID_12,GEOID_D,Ar_SqKm,TotalPp,TtlMale,TtlFeml,PropMal,PropFml,Ag17ndr,Ag18_54,Ag55_64,Age65Up,PrpA17U,PrpA65U,TtlPOC,PropPOC,TtlHH,TtlHHNC,PrpHHNC,TtlP_5U,Md_HHnc,Ttl_Und,Ttl_DNW,Prp_UnE,Prp_DNW,Ttl_OcU,Ttl_RnU,Prp_Rnt,Avg_HH_,FreqSep20,FreqAug19,FreqPandemic,StopCountPandemic,Shape_Length,Shape_Area,FreqSep20Daily,FreqAug19Daily,FreqPandemicDaily
440,10,10,440,14000US08059011951,3.229828119,3219,1575,1644,0.489282386,0.510717614,544,1402,623,650,0.168996583,0.201926064,322,0.100031066,1377,19,0.013798112,3142,71782,523,825,0.192633517,0.303867403,1377,286,0.207697894,2.34,787,1855,1724,10,9156.607048,3229828.013,787,1855,1724
441,12,11,441,14000US08031003902,2.191248894,4678,2537,2141,0.54232578,0.45767422,1131,2309,624,614,0.241769987,0.131252672,372,0.079521163,1836,90,0.049019608,4178,116310,797,891,0.220592306,0.246609466,1836,390,0.212418301,2.49,1119,2492,2275,11,6095.754017,2191248.892,1119,2492,2275
442,9,6,442,14000US08031004002,2.437091589,3453,1657,1796,0.479872575,0.520127425,849,1384,465,755,0.245873154,0.218650449,315,0.091225022,1342,17,0.01266766,3230,110571,517,948,0.187726943,0.34422658,1342,185,0.137853949,2.56,471,1224,1020,7,6779.228873,2437091.67,471,1224,1020
443,26,11,443,14000US08031004003,2.612969637,4294,2108,2186,0.490917559,0.509082441,621,2356,665,652,0.144620401,0.151839776,716,0.166744294,2058,196,0.095238095,4001,78784,805,957,0.217861976,0.258998647,2058,613,0.297862002,2.09,971,3548,2766,25,6632.07227,2612969.634,971,3548,2766
444,20,5,444,14000US08031004004,1.426938415,1967,917,1050,0.466192171,0.533807829,338,958,240,431,0.171835282,0.219115404,222,0.112862227,901,19,0.02108768,1890,77731,356,505,0.213429257,0.302757794,901,136,0.150943396,2.18,1456,4379,3649,20,5889.362266,1426938.383,1456,4379,3649
445,8,0,445,14000US08059012023,2.117771864,3494,1632,1862,0.467086434,0.532913566,879,1525,606,484,0.251574127,0.138523183,485,0.138809388,1291,13,0.010069713,3284,89650,701,717,0.257720588,0.263602941,1291,125,0.096824167,2.71,,234,117,8,6443.480386,2117771.86,,234,117
446,6,0,446,14000US08059012024,8.056885719,5255,2648,2607,0.503901047,0.496098953,1362,2066,983,844,0.259181732,0.160608944,351,0.06679353,1948,43,0.022073922,4994,111944,1003,1044,0.24661913,0.25670027,1948,282,0.14476386,2.7,,232,116,6,11904.79314,8056886.13,,232,116
447,22,22,447,14000US08031004202,1.951034904,4722,2284,2438,0.48369335,0.51630665,821,2499,663,739,0.173867006,0.156501482,945,0.200127065,1664,18,0.010817308,4375,122500,1344,995,0.338965952,0.250945776,1664,281,0.168870192,2.52,3260,7447,6878,22,5652.977222,1951034.931,3260,7447,6878
448,17,16,448,14000US08031004301,1.404631734,4923,2405,2518,0.488523258,0.511476742,537,3346,504,536,0.109079829,0.108876701,930,0.188909202,2971,487,0.163917873,4699,46871,1189,781,0.268943678,0.176656865,2971,1988,0.669134971,1.64,2600,5438,5565,17,4966.727935,1404631.777,2600,5438,5565
449,10,6,449,14000US08031004302,1.103166819,2534,1168,1366,0.460931334,0.539068666,461,1412,334,327,0.181925809,0.129044988,174,0.06866614,1225,94,0.076734694,2322,89872,477,379,0.228229665,0.181339713,1225,317,0.25877551,2.04,1191,2994,2646,10,4618.265399,1103166.787,1191,2994,2646
450,11,11,450,14000US08031004005,1.05542469,3300,1664,1636,0.504242424,0.495757576,235,2446,230,389,0.071212121,0.117878788,653,0.197878788,1624,309,0.190270936,3187,57555,1129,679,0.366796621,0.220597791,1624,1162,0.715517241,2,974,2156,2050,11,4474.733405,1055424.667,974,2156,2050
451,10,9,451,14000US08031004006,1.951479316,4893,2368,2525,0.483956673,0.516043327,923,2774,639,557,0.188636828,0.113836092,845,0.172695688,2075,109,0.05253012,4791,80298,1231,1296,0.301346389,0.317258262,2075,966,0.465542169,2.26,948,2128,1956,9,5657.023352,1951479.328,948,2128,1956
452,41,40,452,14000US08031004101,4.681405544,4810,2125,2685,0.441787942,0.558212058,1348,2383,570,509,0.28024948,0.105821206,2413,0.501663202,1997,270,0.135202804,4418,37294,1197,1133,0.32669214,0.309224891,1997,1368,0.685027541,2.3,4391,8592,8197,41,9520.160787,4681405.366,4391,8592,8197
453,14,14,453,14000US08031004303,2.48694253,4057,1756,2301,0.432832142,0.567167858,1176,1554,556,771,0.289869362,0.190041903,381,0.093911757,1518,8,0.005270092,3574,209000,573,989,0.195097038,0.336738168,1518,121,0.079710145,2.67,1573,3594,3331,14,6326.38125,2486942.535,1573,3594,3331
454,7,0,454,14000US08059012038,3.268433571,3745,1871,1874,0.499599466,0.500400534,927,1892,564,362,0.24753004,0.096662216,359,0.095861148,1346,8,0.005943536,3517,88194,762,625,0.254934761,0.209100033,1346,126,0.093610698,2.78,,56,28,7,7495.065853,3268433.489,,56,28
455,8,0,455,14000US08059012039,2.308022499,5336,2709,2627,0.507683658,0.492316342,1165,2932,683,556,0.218328336,0.104197901,351,0.06577961,1953,42,0.021505376,5064,91596,1219,757,0.27666818,0.171811167,1953,344,0.176139273,2.73,,64,32,8,6723.882497,2308022.484,,64,32
456,6,0,456,14000US08059012041,3.32262826,5809,2757,3052,0.474608366,0.525391634,1218,2884,693,1014,0.209674643,0.174556722,793,0.136512308,2136,18,0.008426966,5533,89094,1361,1185,0.28895966,0.251592357,2136,223,0.104400749,2.71,,303,153,6,10094.26293,3322628.376,,303,153
457,3,0,457,14000US08059012043,4.784750462,5732,2783,2949,0.485519888,0.514480112,1310,2805,877,740,0.228541521,0.129099791,472,0.082344731,2143,30,0.013999067,5443,106577,1199,979,0.260143198,0.212410501,2143,240,0.111992534,2.67,,24,12,3,10549.85381,4784750.424,,24,12
458,28,20,458,14000US08031000702,1.410150051,5568,2672,2896,0.479885057,0.520114943,1553,3257,448,310,0.27891523,0.055675287,1189,0.213541667,2078,426,0.205004812,4874,32572,936,1165,0.230314961,0.286663386,2078,1569,0.755052936,2.63,3737,8986,8250,28,5064.391794,1410150.01,3737,8986,8250
459,30,24,459,14000US08031000800,1.654008389,1462,733,729,0.501367989,0.498632011,857,430,46,129,0.586183311,0.088235294,703,0.480848153,465,213,0.458064516,1140,9766,232,346,0.337209302,0.502906977,465,412,0.886021505,3.11,4838,11074,10425,25,6404.969988,1654008.424,4838,11074,10425
460,20,20,460,14000US08031000902,1.872747183,6276,3348,2928,0.533460803,0.466539197,1627,3313,768,568,0.259241555,0.090503505,993,0.158221797,1897,41,0.021613073,5842,56042,898,1581,0.182002432,0.320429672,1897,691,0.364259357,3.31,1444,3613,3286,20,5577.117254,1872747.227,1444,3613,3286
461,19,19,461,14000US08031000903,1.9966048,6654,3302,3352,0.496242861,0.503757139,1996,3488,626,544,0.299969943,0.081755335,585,0.087917042,1977,127,0.064238746,6168,43594,1049,1750,0.213254727,0.355763367,1977,979,0.49519474,3.37,2192,5461,5084,19,5702.133542,1996604.79,2192,5461,5084
462,3,2,462,14000US08059012046,1.377903342,2190,980,1210,0.447488584,0.552511416,518,1002,367,303,0.23652968,0.138356164,283,0.129223744,833,0,0,2008,78708,470,459,0.268111808,0.261836851,833,64,0.076830732,2.63,60,342,232,3,5061.85471,1377903.306,60,342,232
463,2,0,463,14000US08059012047,1.733723283,4424,2328,2096,0.526220615,0.473779385,1028,2310,639,447,0.232368897,0.101039783,296,0.066907776,1636,17,0.010391198,4112,75946,1077,650,0.302188552,0.182379349,1636,425,0.259779951,2.7,,16,8,2,5737.297147,1733723.282,,16,8
464,0,0,464,14000US08059012048,2.602928162,2427,1097,1330,0.451998352,0.548001648,540,852,317,718,0.22249691,0.295838484,105,0.043263288,1014,102,0.100591716,2329,80000,361,894,0.177134446,0.438665358,1014,319,0.314595661,2.39,,,,0,6460.654514,2602928.159,,,
465,2,2,465,14000US08059012049,2.627622843,3969,1942,2027,0.489292013,0.510707987,988,1781,547,653,0.248929201,0.164525069,294,0.074074074,1384,34,0.024566474,3802,113333,723,876,0.233225806,0.282580645,1384,80,0.057803468,2.87,80,204,182,2,6475.214395,2627622.909,80,204,182
466,5,0,466,14000US08059012051,2.609612942,3572,1788,1784,0.50055991,0.49944009,863,1276,584,849,0.241601344,0.237681971,230,0.064389698,1285,0,0,3322,107440,686,973,0.24343506,0.345280341,1285,93,0.072373541,2.75,,210,105,5,6470.030626,2609612.913,,210,105
467,5,0,467,14000US08059012053,2.534295559,3904,1990,1914,0.509733607,0.490266393,868,1686,657,693,0.222336066,0.177510246,288,0.073770492,1419,21,0.014799154,3606,95486,615,884,0.195797517,0.281439032,1419,93,0.065539112,2.74,,220,110,5,6576.24169,2534295.514,,220,110
468,14,10,468,14000US08059012054,2.356987,3900,1765,2135,0.452564103,0.547435897,870,1659,681,690,0.223076923,0.176923077,375,0.096153846,1562,21,0.013444302,3783,105714,916,799,0.287417634,0.250705993,1562,236,0.151088348,2.5,703,2657,1999,14,7374.282238,2356986.884,703,2657,1999
469,15,11,469,14000US08059012044,4.268035412,4226,2298,1928,0.543776621,0.456223379,911,2406,575,334,0.215570279,0.079034548,717,0.169663985,1590,9,0.005660377,3971,102024,822,559,0.241622575,0.164315109,1590,592,0.372327044,2.66,350,1070,844,14,8627.823811,4268035.347,350,1070,844
470,3,0,470,14000US08059012055,2.463666677,3990,2147,1843,0.538095238,0.461904762,986,1777,611,616,0.247117794,0.154385965,187,0.046867168,1585,18,0.011356467,3792,85966,840,884,0.258859784,0.272419106,1585,319,0.20126183,2.51,,132,66,3,9663.305178,2463666.564,,132,66
471,0,0,471,14000US08059012057,3.841189384,5888,2831,3057,0.480808424,0.519191576,1146,3154,957,631,0.194633152,0.10716712,597,0.101392663,2596,40,0.01540832,5649,79118,1303,1007,0.26750154,0.20673373,2596,452,0.174114022,2.26,,,,0,10341.22268,3841189.424,,,
472,10,10,472,14000US08059009900,8.61686039,2463,1346,1117,0.546488023,0.453511977,287,1538,317,321,0.116524564,0.130328867,229,0.092976045,1009,62,0.061446977,2386,64671,909,465,0.406347787,0.20786768,1009,463,0.458870168,2.38,988,2320,2148,10,14089.33017,8616860.517,988,2320,2148
473,0,0,473,14000US08059012026,23.22488785,3312,1553,1759,0.468900966,0.531099034,662,1376,658,616,0.199879227,0.185990338,142,0.042874396,1398,12,0.008583691,3185,96938,758,769,0.274936525,0.278926369,1398,366,0.261802575,2.35,,,,0,26134.7732,23224887.84,,,
474,0,0,474,14000US08059012036,149.8934937,3937,1774,2163,0.450596901,0.549403099,1113,1624,742,458,0.282702565,0.116332233,191,0.048514097,1395,10,0.007168459,3708,145774,771,776,0.259683395,0.261367464,1395,76,0.054480287,2.82,,,,0,81808.3988,149893490.9,,,
475,22,22,475,14000US08031000905,1.311883092,4243,2220,2023,0.523214707,0.476785293,938,2446,453,406,0.221069998,0.095687014,847,0.199622908,1256,56,0.044585987,3797,60242,678,951,0.20071048,0.281527531,1256,421,0.335191083,3.38,1577,4240,3828,22,4846.854029,1311883.05,1577,4240,3828
476,30,11,476,14000US08031001000,2.484731197,4560,2346,2214,0.514473684,0.485526316,1503,2156,496,405,0.329605263,0.088815789,716,0.157017544,1318,160,0.121396055,4171,42917,515,1242,0.159492103,0.384639207,1318,590,0.447647951,3.46,1886,4775,4263,11,6722.443165,2484731.083,1886,4775,4263
477,14,14,477,14000US08031001101,0.898166418,2652,1471,1181,0.554675716,0.445324284,509,1666,199,278,0.191930618,0.104826546,759,0.286199095,1009,75,0.074331021,2523,55568,511,524,0.226607539,0.232372506,1009,494,0.489593657,2.53,1554,3552,3332,14,3837.590957,898166.4183,1554,3552,3332
478,16,15,478,14000US08031001102,1.327879906,4407,2376,2031,0.539142274,0.460857726,705,2985,470,247,0.159972771,0.056047198,778,0.176537327,2103,91,0.043271517,4185,87917,981,520,0.260626993,0.138150903,2103,1312,0.623870661,2.08,1769,3919,3933,17,5370.700615,1327879.849,1769,3919,3933
479,29,14,479,14000US08031003603,1.983103633,3405,1765,1640,0.51835536,0.48164464,590,1977,372,466,0.173274596,0.136857562,1506,0.442290749,1454,81,0.055708391,3013,64539,686,681,0.2387748,0.237034459,1454,427,0.293672627,2.34,1751,4852,4142,29,5765.235379,1983103.62,1751,4852,4142
480,24,18,480,14000US08059011904,2.675251484,2345,934,1411,0.398294243,0.601705757,313,1160,329,543,0.13347548,0.231556503,271,0.115565032,1204,127,0.105481728,2259,55750,464,640,0.222541966,0.306954436,1204,456,0.378737542,1.92,1517,3793,3300,23,12778.4469,2675251.425,1517,3793,3300
481,0,0,481,14000US08014980100,0.111860909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,3533.403995,111860.9079,,,
482,22,9,482,14000US08005007400,1.933019519,5413,2730,2683,0.5043414,0.4956586,1657,2899,363,494,0.306114909,0.091261777,2288,0.422686126,1622,132,0.081381011,5047,49107,903,1178,0.231954791,0.3025944,1622,652,0.401972873,3.33,1327,3604,2999,22,5589.122918,1933019.541,1327,3604,2999
483,16,12,483,14000US08005007600,1.32582736,3781,1904,1877,0.503570484,0.496429516,927,2110,314,430,0.245173235,0.113726527,2073,0.548267654,1232,200,0.162337662,3444,36056,828,1049,0.284829721,0.360853113,1232,855,0.693993506,3.06,1169,2834,2560,16,5723.141885,1325827.305,1169,2834,2560
484,3,3,484,14000US08059009847,5.048091888,3133,1487,1646,0.47462496,0.52537504,679,1353,435,666,0.216725184,0.212575806,42,0.013405681,1278,15,0.011737089,3036,116379,654,761,0.260973663,0.303671189,1278,141,0.110328638,2.45,6,36,24,3,11600.36986,5048092.029,6,36,24
485,2,2,485,14000US08059012034,22.56602097,3758,1848,1910,0.491750931,0.508249069,712,1269,962,815,0.18946248,0.216870676,106,0.028206493,1421,0,0,3629,165139,825,1050,0.265358636,0.337729173,1421,9,0.006333568,2.64,4,24,16,2,23147.93991,22566020.39,4,24,16
486,14,2,486,14000US08059009837,23.15881157,4498,2249,2249,0.5,0.5,1214,2039,555,690,0.269897732,0.153401512,330,0.07336594,1589,0,0,4149,142361,894,772,0.265518266,0.229284229,1589,146,0.091881687,2.82,4,119,14,2,21892.61153,23158812.05,4,119,14
487,6,6,487,14000US08059009828,4.166201115,5722,3086,2636,0.539321915,0.460678085,1109,2561,964,1088,0.193813352,0.190143307,614,0.107305138,2191,76,0.034687357,5597,82750,1172,1398,0.246063405,0.293512492,2191,302,0.137836604,2.59,468,1005,978,6,12285.78747,4166201.235,468,1005,978
488,0,0,488,14000US08059012058,580.6672363,3935,2037,1898,0.517662008,0.482337992,840,1679,798,618,0.213468869,0.157052097,328,0.083354511,1581,12,0.007590133,3812,114676,777,776,0.246041799,0.245725142,1581,227,0.143580013,2.48,,,,0,124297.3889,580667265.5,,,
489,0,0,489,14000US08059012027,55.10181046,3132,1558,1574,0.497445722,0.502554278,459,1356,528,789,0.146551724,0.251915709,257,0.082056194,1196,18,0.015050167,3041,110556,656,861,0.242245199,0.317946824,1196,93,0.077759197,2.5,,,,0,40523.1695,55101811.12,,,
490,26,26,490,14000US08059010403,4.223825932,5388,2843,2545,0.527654046,0.472345954,1070,2946,794,578,0.198589458,0.107275427,510,0.094654788,2524,184,0.072900158,4909,52416,1201,1098,0.267423736,0.244488978,2524,1767,0.700079239,2.13,1536,3546,3580,26,12281.65023,4223826.03,1536,3546,3580
491,11,12,491,14000US08059012050,4.173729897,3998,1929,2069,0.482491246,0.517508754,795,1984,572,647,0.198849425,0.161830915,642,0.16058029,1759,90,0.051165435,3895,85030,750,879,0.225971678,0.264838807,1759,763,0.433769187,2.27,901,1552,1959,12,20726.85454,4173730.081,901,1552,1959
492,21,21,492,14000US08059010603,1.942298532,3660,1758,1902,0.480327869,0.519672131,548,2075,489,548,0.149726776,0.149726776,527,0.143989071,1746,81,0.046391753,3471,63364,858,756,0.271090047,0.238862559,1746,874,0.500572738,2.04,2052,4810,4501,21,6438.641999,1942298.581,2052,4810,4501
493,11,9,493,14000US08059012045,2.932059526,6086,3092,2994,0.508051265,0.491948735,1400,2834,1039,813,0.230036149,0.133585278,476,0.078212291,2188,36,0.016453382,5662,97940,1237,1094,0.258246347,0.228392484,2188,226,0.103290676,2.78,256,750,631,11,6958.982985,2932059.577,256,750,631
494,0,0,494,14000US08059012030,34.35340881,4115,2254,1861,0.547752126,0.452247874,855,1976,722,562,0.207776428,0.136573512,194,0.047144593,1638,27,0.016483516,4031,91429,947,824,0.281510107,0.244946492,1638,361,0.22039072,2.51,,,,0,25062.25827,34353408.82,,,
495,8,0,495,14000US08059012035,30.2349968,5192,2720,2472,0.523882897,0.476117103,1418,1943,1155,676,0.273112481,0.130200308,217,0.041795069,1791,20,0.011166946,5036,155231,1135,1175,0.279832347,0.28969428,1791,7,0.003908431,2.9,,128,64,8,28879.20562,30234996.95,,128,64
496,3,3,496,14000US08059009841,1.287545681,2333,1128,1205,0.483497643,0.516502357,365,1008,437,523,0.156450922,0.224174882,85,0.036433776,905,31,0.034254144,2221,97054,498,593,0.245804541,0.292694965,905,129,0.142541436,2.58,60,234,122,2,4799.094975,1287545.645,60,234,122
497,22,5,497,14000US08059009815,5.486469269,5365,2711,2654,0.505312209,0.494687791,1217,2521,927,700,0.226840634,0.130475303,157,0.029263747,1897,8,0.004217185,5122,117813,1280,1000,0.299065421,0.23364486,1897,214,0.1128097,2.83,130,556,413,22,14445.34112,5486469.182,130,556,413
498,15,10,498,14000US08059011702,2.574719429,5859,3003,2856,0.512544803,0.487455197,897,2968,835,1159,0.153097798,0.197815327,838,0.14302782,2300,133,0.057826087,5617,77278,833,1776,0.161184211,0.343653251,2300,397,0.172608696,2.51,886,2464,2128,15,6424.059734,2574719.52,886,2464,2128
499,10,9,499,14000US08005007201,1.332248092,4101,1904,2197,0.464277006,0.535722994,1075,2275,348,403,0.262131188,0.098268715,2280,0.55596196,1271,114,0.089693155,3807,42067,733,1064,0.234409978,0.340262232,1271,830,0.653029111,3.09,1116,2398,2260,10,6500.237801,1332248.061,1116,2398,2260
500,12,6,500,14000US08005007202,1.66146338,4074,2092,1982,0.513500245,0.486499755,1186,2335,327,226,0.291114384,0.055473736,1718,0.421698576,1353,156,0.115299335,3775,37250,729,910,0.237846656,0.296900489,1353,874,0.645971914,3.01,666,1758,1523,12,5884.648086,1661463.404,666,1758,1523
501,10,10,501,14000US08031003201,0.855411053,5678,3053,2625,0.537689327,0.462310673,398,3994,721,565,0.070095104,0.099506869,440,0.077492075,3414,285,0.083479789,5558,63438,1650,786,0.310500565,0.147911178,3414,2184,0.639718805,1.66,1189,2526,2317,10,3799.973797,855411.0771,1189,2526,2317
502,10,7,502,14000US08059060500,59.63111115,7467,3773,3694,0.505289942,0.494710058,2093,3667,736,971,0.280299987,0.130038838,922,0.123476631,2796,73,0.026108727,6859,126313,1239,1322,0.217980296,0.232582688,2796,595,0.212804006,2.64,328,983,731,10,55406.67131,59631112.22,328,983,731
503,24,24,503,14000US08059010701,2.206711054,4322,2137,2185,0.494447015,0.505552985,585,1921,595,1221,0.135354003,0.282508098,267,0.061776955,2056,126,0.061284047,4175,56117,879,1230,0.232048574,0.324709609,2056,973,0.473249027,2.06,1778,4114,3651,24,6103.175962,2206711.149,1778,4114,3651
504,3,3,504,14000US08059012032,30.77735901,2627,1408,1219,0.535972592,0.464027408,530,1034,575,488,0.201751047,0.185763228,152,0.057860678,1044,14,0.013409962,2544,100929,738,600,0.344377042,0.279981335,1044,58,0.055555556,2.52,4,24,16,3,30641.98212,30777358.39,4,24,16
505,5,5,505,14000US08059009846,27.54877472,4656,2316,2340,0.49742268,0.50257732,1126,1678,757,1095,0.241838488,0.235180412,178,0.038230241,1911,29,0.015175301,4501,123750,846,1292,0.230769231,0.352427714,1911,139,0.072736787,2.44,8,48,32,5,31461.42655,27548774.06,8,48,32
506,0,0,506,14000US08059009845,43.24148941,4128,2087,2041,0.505571705,0.494428295,803,1565,780,980,0.194525194,0.237403101,181,0.043846899,1759,22,0.012507106,4018,157422,887,1065,0.260499266,0.31277533,1759,140,0.079590677,2.35,,,,0,34578.36766,43241488.92,,,
507,8,7,507,14000US08059009848,34.31724167,2634,1277,1357,0.484813971,0.515186029,723,887,397,627,0.274487472,0.238041002,177,0.067198178,939,46,0.048988285,2549,124716,457,796,0.229302559,0.399397893,939,229,0.243876464,2.71,14,84,56,8,34471.09082,34317242.17,14,84,56
508,18,0,508,14000US08059009806,7.043426514,3918,1813,2105,0.46273609,0.53726391,815,1666,542,895,0.208014293,0.228432874,243,0.06202144,1573,27,0.017164654,3636,101033,736,1004,0.233058898,0.317922736,1573,277,0.176096631,2.48,,524,348,18,13796.0044,7043426.67,,524,348
509,10,9,509,14000US08059009808,270.1975403,5873,3062,2811,0.521368977,0.478631023,966,3216,876,815,0.164481526,0.138770645,425,0.07236506,2584,151,0.058436533,5621,100962,1438,1113,0.287772664,0.22273364,2584,699,0.270510836,2.27,36,240,144,9,72093.95362,270197540,36,240,144
510,39,33,510,14000US08059980000,2.897753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471,4410,3708,39,6812.930161,2897752.91,1471,4410,3708
511,1,1,511,14000US08059009829,8.345041275,1949,979,970,0.502308876,0.497691124,457,993,332,167,0.23447922,0.085684967,211,0.108260646,705,8,0.011347518,1786,115536,352,367,0.229017567,0.238776838,705,38,0.053900709,2.76,77,168,162,1,16519.16392,8345040.927,77,168,162
